,sentence,label
37860,박근혜 OOO진짜 뭐하고있냐? 쳐자냐?,3
5060,사람을 이용하기만 하는 그런 인간들 보면 화가 나.,0
43067,노후준비를 어떻게 할지 혼란스러워.,1
22605,백주부님쉽게쉽게 요리를 풀어주셔서너무너무 존경합니다,2
41306,삼성아 걍 돈 배상해주고 중국 샤오미 화웨이 기술특허고소미처먹여라,3
40337,남자들 꺼졍ㅋㅋㅋ,3
6881,친구들과 대학 동창의 집에 다녀왔어.,0
18597,딸이 내 건강을 위해 안마기를 사줬어! 너무 신나고 기뻐.,2
3351,내가 경제적으로 어려워지니까 친구들이 하나둘씩 나를 모른 척하면서 멀어졌어.,0
26250,재인증받고 다시 팔면 되겠네. ㅋㅋ,2
43821,어제랑 같은 옷 입고 출근했어.,1
35329,이런 자세를 계속하면 허리를 펴지 못할 수도 있대. 난 항상 이렇게 스스로 일을 망치지.,3
54156,핸드폰은 계속 꺼져있는상태고수신빼고 다 정지 시켜논 상태인듯 샆네요,1
34901,몸이나 아파서 일을 못하면 사람들이 고개나 끄덕일 텐데 어디 가서 얘기하기도 힘드네. 그런 병을 앓고 있으니. 하소연할 데도 없으니 더 속이 상하네.,3
3525,오늘 친구의 필통을 내가 일부러 망가뜨렸어. 그 땐 너무 화가 나서 그랬는데 지금은 미안하고 죄책감이 들어.,0
47798,친구들에게 속마음을 고백했는데 갑자기 그 이후로 친구들이 나를 따돌렸어.,1
57254,라고 연락 해볼까하다가도괜히 눈치없이 미련있어 보일까봐 하지도 못하겠고..,1
31552,결재 하나 받으려면 여러 명을 일일이 찾아가야 하고 그 때마다 한 소리 들어야 해.,3
48619,외국 간 아들을 그리워하는 남편에게 미안한 생각이 들어.,1
54286,아 뭐를 어떻게 해야할지..,1
49239,한때는 아주 잘나가는 여사님에서 지금은 초라한 노인네로 변해가는 나를 보며 후회해.,1
56884,노트7구입 3일 환불하러가야할까요?,1
3652,요즘 성적이 좋아도 좋은 대학에 못 가면 무시당하는 것 같아서 너무 환멸을 느껴.,0
50769,공부를 해야 하는데 인터넷이 너무 재미있어서 공부를 못하고 있어.,1
32699,아들이 성인인데도 아직도 정신을 못차려서 너무 화가 나!,3
34880,잘나가는 프리랜서로 살다가 나이 들어가니 점점 일감이 줄어드네.,3
9634,생리통처럼아랫배가아프네여아ㅡㅠㅠ,0
54258,나중에 회사생활에 독수리타법이 문제가되나요?..,1
7364,아무런 노후 준비도 못 했는데 벌써 나이를 이렇게 먹어서 슬프기만 하네.,0
1488,내 아이디어라고 다 밝히고 일 못 하는 상사는 대가를 치르면 좋겠어.,0
9445,어떻하죠..ㅠㅠ,0
45148,우리 아빠는 항상 밤늦게 술에 취해서 들어오셔서 난동을 부리시니까 너무 한심하다고 느껴져.,1
4157,아들이 사준 비싼 비타민을 김 씨가 훔쳐갔다는 걸 알게 되어 슬퍼.,0
6886,나는 요즈음 옛날과 다르게 눈물이 많아졌어.,0
44866,분명 췌장암에 걸렸다던 친구가 아주 건강해 보이는 모습으로 내 집에 와서 지금 혼란스러워.,1
10586,특히 남자들이 더 무서워요ㅠㅠ,0
31186,친구랑 밥을 먹는데 내가 시킨 음식을 친구가 먹어서 화가 났어.,3
2116,이제 누군가를 사랑할 자신이 없어서 슬퍼.,0
3585,아빠가 나는 왜 이렇게 사냐고 화내서 눈물이 나와.,0
48439,아버지는 일을 쉬고 여전히 집에서 놀고 있어.,1
2842,병상에 있을 때 가족들에게 화내고 투정부렸던 것이 미안하고 마음에 남네.,0
11319,나도해보고싶다...,0
52439,내가 구글 폰 계정에 동기화를 안한거 같은데 어쩌죠 ///,1
24307,많은 댓글 조언 감사합니다.,2
8659,나는 대학교 진학 문제로 인해 친구랑 싸우게 돼서 슬퍼.,0
5072,환갑이 다되니 친구들이 하나 둘씩 병으로 죽었어.,0
41813,애플쓰지말자~대한민국힘없다진짜~애플추방하라,3
16871,남자 친구가 생겼는데 말이 너무 잘 통해서 별다른 걸 하지 않아도 너무 재미있어.,2
57300,박정희 처럼 총맞는거 아니냐,1
47129,경영학을 전공하고 싶었는데 부정적인 키워드를 보니까 가기 싫어졌어.,1
17737,목적지를 정하지 않고 놀러 가면 아빠는 내 뒤를 따라오며 내가 가는 곳이니 믿는다고 하셔서 기뻤어.,2
23420,항상감사하고 고맙습니다,2
8555,좋은 성적을 받아 부모님을 기쁘게 해드리고 싶었는데 그러지 못해서 너무 서러워.,0
24037,우리나라 국민들 멋져~~,2
19564,오늘 또 상사에게 구박당했어.,2
21308,대선 축하합니다......,2
22222,최고 이십니다 !!,2
52776,이랬는데 언니가 안녕히 가세요,1
46719,오늘 같은 반 친구가 고백했는데 너무 당황스러웠어.,1
55345,이게 거의 폭설급인대 ㅡㅡ....,1
49325,사회적으로 매장당하게 생겼어.,1
34258,나 노년기 이혼을 당해서 너무 화가 나.,3
57635,설득할수잇는방법이없나요,1
31242,화장품을 몇 개 산걸 가지고 계속 엄마가 뭐라 해.,3
6418,따돌림 당하던 친구를 도와주려고 했는데 잘 안됐어.,0
17244,나는 병원비를 감당할 수 있을 만큼의 넉넉한 돈을 가졌어. 참 다행이고 기쁜 일이야.,2
22378,단역배우들 연기력도 넘사벽,2
45341,노후 준비를 잘해서 지금도 여유로운 친구를 보면 부러워.,1
5843,김 부장은 왜 평일에 가만히 있다가 금요일에 업무를 맡겨서 이번 주까지 끝내라 하는 거지?,0
31292,내일이면 성적표 나올 텐데 엄마한테 혼날까 봐 벌써부터 걱정돼.,3
29724,요즘 취업 시장에서 성형을 부추기는 병원들이 많더라. 참 성가신 것 같아.,3
18269,나의 아픔을 공감해주는 남편을 믿어서 정말로 기뻐.,2
50977,같은 반 친구를 내가 이유 없이 괴롭히고 때려서 부모님께 얘기해야 하는데 두려워.,1
36223,간암 수술 이후에 너무 무기력해진 것 같아서 정말 힘들어.,3
3294,친구가 괴롭힘을 당하는걸 보니 예전 내 모습이 느껴져 기분이 우울해.,0
33683,여행 왔는데 실수로 아내의 중요한 인슐린 가방을 내가 잃어버렸어. 난 왜 이러는 거야!,3
4905,결혼하고 육 년 만에 임신 소식을 전한 친구의 전화에 눈물이 났어.,0
25078,저는 메이플을제일재밌게했는데 이런 풀3d 류 게임은 처음이거든요,2
28341,학교에서 조별 과제를 하게 됐는데 다들 이런저런 일 있다고 빠져버렸어. 그럼 과제는 나 혼자 다 하라는 거야 뭐야?,3
25185,너무귀엽고깜찍하셨어요,2
7290,오늘 알레르기가 심해져서 힘들었는데 부모님이 나에게 너무 무관심해서 서러웠어.,0
53458,이유가 뭐임?,1
14644,내 아내는 정말 정직한 사람인 것 같아.,2
34015,나 이대로는 반에서 따돌림 당할 것 같아. 조급한데 어떡하지?,3
4089,수술 후의 내 상태를 보는데 패혈증마저 걸릴까 봐 너무 두려워.,0
27477,오랜만에 학교 친구들과 여행을 가게 됐는데 너무 신나.,2
8772,우리 집이 힘들어서 나 결혼 혼수 마련하려고 모아둘 돈도 썼대. 너무 속상해.,0
2741,집에 전기를 고칠 비용을 마련할 수가 없어서 전기가 없는 채로 지내고 있어.,0
1253,지금 머릿속이 하얘져서 아무 생각이 안 나.,0
5372,요새 너무 슬퍼.,0
488,우리나라에는 내가 취업을 할 만한 곳이 없어.,0
7403,얼마 전 당뇨 합병증으로 다니던 직장을 그만둬야 했어. 너무 불행해.,0
9315,그래도 이게 옳다고 봐힘들지만......하하ㅎㅎ,0
28299,날 괴롭혔던 친구가 이번에 결혼한다네. 정말 싫어.,3
22202,이번 SP 007과 LP 거쉰보면서 정말 완벽한 모습에 다시한번 감탄했어요.,2
33357,오늘이 입사 지원한 회사 합격자 발표날인데 발표가 미뤄졌어.,3
14042,스스로를 자학하고.,0
938,오늘 내 여자친구가 장염으로 병원에 입원했대.,0
10577,저같은 놈도 오라는 회사가 잇네요..,0
52835,남자친구가 어디든지..?놀러가고싶다구 그래서요;;,1
8419,이번에도 일등을 못 해서 스트레스받아.,0
1499,할아버지가 돌아가셔서 삼일장 치르고 왔는데 너무 슬퍼.,0
30264,어떤 사람이 나한테 잘해 주는 것 같아 예뻐했는데 진심이 아니었어.,3
1922,요즘 몸도 아프고 답답하고 힘드네.,0
13466,안타 깝네요..!! 딸의 죽음이 충격이엇나 봅니다.,0
49538,석사까지 마쳐서 대기업에 들어갈 줄 알았는데 현실은 중소기업 사무직이야.,1
30179,내가 아내의 병간호로 자리를 비운 사이 종친회에서 제멋대로 선산의 일부를 팔았다고 해.,3
7476,일은 열심히 했지만 모아놓은 돈이 없어. 왜 이렇게 부족한지 이해할 수가 없어.,0
524,십 년 전 사놓은 땅에 자그마한 집을 짓고 있어. 그런데 자꾸 주민들과 마찰 때문에 힘들어.,0
16113,오늘 새로운 모임에 나갔어. 기분이 좋아.,2
36394,진로가 고민돼. 난 아무 자격증을 따두지 않았어.,3
11775,안전한 2차전지의 꿈은 과연 언제 실현될지...,0
48781,난 요즘 이런저런 걱정으로 식욕도 없고 밤에 잠을 못 자.,1
37981,하여간 이 짱깨쉐리들은 도움이 안된다니까,3
53326,어떡하지...1,1
56927,근데 지금 6/2일 생리예정일 하루가 지났는데 생리가 안터져요..,1
18055,아기가 건강하게 태어날 수 있도록 나를 잘 보살펴준 남편에게 너무 고마워.,2
16722,다리에 깁스한 아들의 동료를 걱정했는데 친구들이 많이 도와준다고 하니 안심이야.,2
13606,한국정부가 사대하는 나라가 계속해서 늘어나네.,0
47329,이렇게 중요한 일에도 또 실수를 하다니 너무 당황스러워.,1
12623,어쩔수없이 36주만에 수술해서 낳았거든요...,0
4850,결혼할 수 있을지 모르겠어.,0
34542,요즘 정말 학대받는 느낌이야.,3
38611,어서 썩어 빠질 인간들~ 태극기 운다~,3
42485,외교는 깡다구와 입으로 하는게 아니다..,3
30224,예전부터 느껴서 힘들어. 나는 기분이 안 좋으면 남편한테 엄청 툴툴대.,3
49073,남편은 성당에서 여러 활동을 하더니 이제는 아무것도 안 하네.,1
52732,근데 문제가 저희 휴가증 체계가 바꿔어가지고..,1
46649,내 지인들은 경제 관념이 너무 없어서 한심스러워 보여.,1
55405,무시무시하구나.,1
10383,계속하는게답일지 아닐지참고민입니다...,0
16338,드디어 취업에 성공했어! 도와주신 선배께 고맙다고 인사를 드려야겠다.,2
25580,진심으로 축하해요~~^^,2
5562,가끔 결혼한 게 후회 될 때가 있는 것 같아.,0
32347,술이 몸에 안 맞고 건강에도 안 좋은 술자리는 나한텐 너무 힘들어.,3
30364,월급이 네 달치나 밀렸어. 내 생활도 힘들어질 거 같아. 더는 못 버텨 이제 한계야.,3
1364,오늘 남자친구랑 헤어져서 너무 눈물이 나와.,0
36515,동료는 박사 학위를 따서 이사로 진급하고 나는 그걸 충족 못 해서 회사에서 나가래.,3
40010,지옥에서라도 벌받길..,3
30261,집주인이 월세를 하루라도 밀리면 귀찮게 독촉해. 너무 짜증 나.,3
51129,친구들이랑 말을 할 때 계속 눈치를 봐.,1
35686,은퇴한 이후로 경제적으로 많이 힘들어져서 속상하고 우울해.,3
460,요양원에 연로하신 어머님이 몇 년을 계시는데 요즘 코로나로 인해 자주 못가서 마음이 아파.,0
20237,오늘 날 계속 괴롭혀왔던 애들을 학교폭력으로 고소했어. 두려웠는지 바로 사과하고 빌더라.,2
3638,친한 친구와 얼마 전 크게 싸웠는데 그 때 내가 심한 말을 하고 욱했던 게 후회돼.,0
4467,친구가 많이 아픈가봐. 그래서 너무 슬퍼.,0
24071,알려주시면 감사하겠습니다*^^*,2
1314,새로운 사람과의 만남은 좋은 것 같아.,0
18977,나는 지금부터 노후준비를 하나씩 준비 중이야.,2
25987,생일 축하드립니다 ^^,2
21287,김구라.확실한부정 웃겨요ㅋ,2
10570,이제는 저도 지쳐서 애정이 식어가네요.,0
46650,난 신랑과 아이를 가지지 않기로 약속했어. 그런데 자꾸 주변에서 호들갑이야.,1
33841,나 학교에서 왕따 당하고 있는 것 같아. 내가 뭘 어쨌다고 왕따시키는 건지 이유를 모르겠어.,3
39165,그네의 분노 그것은 자당의원들의 탄핵가결투표!,3
42833,우리 엄마는 암으로 돌아가셨어. 그 후로 아빠는 쭉 혼자 생활하셨는데 갑자기 재혼을 하시겠다고 하셔서 당황스러워.,1
22641,연아양의 혼신어린 그 경기와 자세에 감동했습니다.,2
38342,누가 이기나 보자. 이번 주도 간다,3
50797,나이 들어 일도 못 하는데 경제 상황은 좋지 않아. 가족들에게 미안해.,1
14125,오늘이 1일차인데 갑갑해서 글좀 써봅니다,0
15307,나 내일이 첫 출근이야. 너무 좋다.,2
6843,은퇴한 후 별다른 수입 없이 사는데 아내가 아파 병원에 갔더니 손목을 당분간 쓰지 말라는데 걱정이네.,0
51674,여자 친구가 공개적으로 프러포즈를 했어. 예상하지 못한 일이라 당황했어.,1
55077,이문제로 좀 다툼이 있었는데 자기는 그런데 안간다고 걱정하지말래요,1
8720,얼마 전 아내를 잃었는데도 생계를 위해 직장을 나가 일을 해야 하는 현실이 서러워.,0
25112,저.... 임신이래용... ^^,2
20439,금일 학교 폭력을 신고했어.,2
22830,정말 잘 봤습니당,2
57344,진짜 태어나서 이렇게 나라를걱정한건처음.,1
23622,계속되는 맛있는 음식 쉽게할수 있어소 고마워유!!~~ ㅎㅎ,2
15871,낯을 많이 가리는 편인데 이번에 사귄 친구는 나랑 잘 맞는 것 같아서 좋아.,2
23767,이제 알겠네요. 감사합니다.,2
34200,고교 동창이 전화했어. 결국 이혼을 했다는군.,3
48018,남과 함께 가다가 구걸하는 사람을 보면 선뜻 돈을 주게 돼.,1
51328,학교폭력에 시달리는 친구가 있다는 걸 부모님이 아셨어. 친구에게 책임감을 느껴.,1
30234,산책 중에 어떤 사람들이 내 옆을 지나면서 코를 막는 듯한 행동을 했어. 불쾌해.,3
14576,내 친구들은 불명예 퇴직한 사람이 많은데 명예롭게 물러나서 기뻐.,2
20598,항상 응원합니다♥♥♥,2
22248,"아무튼 연아 선수, 대단해요.",2
52260,부부 사이에서 당황했어.,1
22092,와 투수 정말 잘하더라..,2
51066,상담원으로 일했더니 건강이 안 좋아졌어. 왜 미리 신경 쓰지 못했을까.,1
52144,부모님이랑 크게 싸웠어.,1
3721,지금 회사에서 받는 월급이 만족스럽지가 않아.,0
12756,샹훼 다긔야... 버거시프다...,0
8637,대학을 가지 못할 성적이 나왔는데 부모님께 타박을 들어 억울하고 속상해.,0
44783,직장에서 몰래 쉬고 있었는데 상사가 지나가서 급하게 집중하는 척을 했어.,1
13805,제가 왜사는지 모르겠어요..,0
44791,오늘 아빠 표정이 안 좋아서 내가 매달리고 장난을 쳤는데 정색하고 무시해서 당황스러웠어.,1
